"id","site","job_url","job_url_direct","title","company","location","date_posted","job_type","salary_source","interval","min_amount","max_amount","currency","is_remote","job_level","job_function","listing_type","emails","description","company_industry","company_url","company_logo","company_url_direct","company_addresses","company_num_employees","company_revenue","company_description","skills","experience_range","company_rating","company_reviews_count","vacancy_count","work_from_home_type"
"in-a7bbb1b5f5d4f231","indeed","https://in.indeed.com/viewjob?jk=a7bbb1b5f5d4f231","https://www.amazon.jobs/jobs/3124383/quality-specialist-agi-data-services?cmpid=DA_INAD200785B","Quality Specialist, AGI Data Services","Amazon.com","TS, IN","2025-11-06","fulltime","","","","","",False,"","","","","**DESCRIPTION**
---------------

Quality Specialists play a vital role in establishing and maintaining comprehensive quality frameworks across our operations. Their primary responsibility begins with developing robust quality strategies in collaboration with customers and CPMs, encompassing metrics, audit approaches, and specific targets for each workflow. When quality issues arise, these specialists create prescriptive actions, examining data patterns to formulate effective solutions. They maintain a continuous improvement cycle by managing a critical feedback loop between operations and customers, drawing insights from multiple sources including quality auditors, side-by-side observations, and metric analysis. Through regular side-by-side sessions, they identify opportunities for workflow enhancement and quality improvements. The specialists serve as key escalation points for customer concerns, providing strategic recommendations based on their deep understanding of processes. They consistently evaluate quality tools, suggesting refinements to enhance effectiveness, while simultaneously maintaining and updating process documentation to ensure standardization and clarity across all workflows. This comprehensive approach ensures quality remains at the forefront of our operational excellence.  
  
Key job responsibilities  
Define and implement quality metrics for established workflows
  

* Create prescriptive actions for quality issues
* Partner with customers, operations and internal support teams to optimize workflow quality
* Conduct side-by-sides to identify opportunities for workflow enhancement and quality improvements
* Analyze data trends and develop solutions
* Monitor quality performance and coach operations teams
* Create and maintain quality metrics reports
* Handle customer escalations and recommendations
* Evaluate and suggest improvements for quality tools
* Support process documentation and implementation

**BASIC QUALIFICATIONS**
------------------------

* Bachelor's degree or equivalent
* Business English proficiency \\* Intermediate Excel skills (VLOOKUPS, PIVOTS, formulas) \\* Experience in Machine Learning/Data Labeling • Strong process expertise in data services \\* Experience in coaching and process improvement \\* Analytical and problem-solving capabilities

**PREFERRED QUALIFICATIONS**
----------------------------

* \\* Experience with speech or language data preferred \\* Ability to work in ambiguous environments \\* Project management experience

  
Our inclusive culture empowers Amazonians to deliver the best results for our customers. If you have a disability and need a workplace accommodation or adjustment during the application and hiring process, including support for the interview or onboarding process, please visit https://amazon.jobs/content/en/how-we-hire/accommodations for more information. If the country/region you’re applying in isn’t listed, please contact your Recruiting Partner.","Internet And Software","https://in.indeed.com/cmp/Amazon.com","https://d2q79iu7y748jz.cloudfront.net/s/_squarelogo/256x256/3e9d43f5c277de169808abdcaf49ba2c","https://www.amazon.jobs","440 Terry Ave N, Seattle, WA, United States, Washington","10,000+","more than $10B (USD)","Our mission is to be Earth's most customer-centric company.","","","","","",""
"in-0bb8b40609803e69","indeed","https://in.indeed.com/viewjob?jk=0bb8b40609803e69","https://www.amazon.jobs/jobs/3124383/quality-specialist-agi-data-services?cmpid=DA_INAD200785B","Quality Specialist, AGI Data Services","Amazon.com","TN, IN","2025-11-06","fulltime","","","","","",False,"","","","","**DESCRIPTION**
---------------

Quality Specialists play a vital role in establishing and maintaining comprehensive quality frameworks across our operations. Their primary responsibility begins with developing robust quality strategies in collaboration with customers and CPMs, encompassing metrics, audit approaches, and specific targets for each workflow. When quality issues arise, these specialists create prescriptive actions, examining data patterns to formulate effective solutions. They maintain a continuous improvement cycle by managing a critical feedback loop between operations and customers, drawing insights from multiple sources including quality auditors, side-by-side observations, and metric analysis. Through regular side-by-side sessions, they identify opportunities for workflow enhancement and quality improvements. The specialists serve as key escalation points for customer concerns, providing strategic recommendations based on their deep understanding of processes. They consistently evaluate quality tools, suggesting refinements to enhance effectiveness, while simultaneously maintaining and updating process documentation to ensure standardization and clarity across all workflows. This comprehensive approach ensures quality remains at the forefront of our operational excellence.  
  
Key job responsibilities  
Define and implement quality metrics for established workflows
  

* Create prescriptive actions for quality issues
* Partner with customers, operations and internal support teams to optimize workflow quality
* Conduct side-by-sides to identify opportunities for workflow enhancement and quality improvements
* Analyze data trends and develop solutions
* Monitor quality performance and coach operations teams
* Create and maintain quality metrics reports
* Handle customer escalations and recommendations
* Evaluate and suggest improvements for quality tools
* Support process documentation and implementation

**BASIC QUALIFICATIONS**
------------------------

* Bachelor's degree or equivalent
* Business English proficiency \\* Intermediate Excel skills (VLOOKUPS, PIVOTS, formulas) \\* Experience in Machine Learning/Data Labeling • Strong process expertise in data services \\* Experience in coaching and process improvement \\* Analytical and problem-solving capabilities

**PREFERRED QUALIFICATIONS**
----------------------------

* \\* Experience with speech or language data preferred \\* Ability to work in ambiguous environments \\* Project management experience

  
Our inclusive culture empowers Amazonians to deliver the best results for our customers. If you have a disability and need a workplace accommodation or adjustment during the application and hiring process, including support for the interview or onboarding process, please visit https://amazon.jobs/content/en/how-we-hire/accommodations for more information. If the country/region you’re applying in isn’t listed, please contact your Recruiting Partner.","Internet And Software","https://in.indeed.com/cmp/Amazon.com","https://d2q79iu7y748jz.cloudfront.net/s/_squarelogo/256x256/3e9d43f5c277de169808abdcaf49ba2c","https://www.amazon.jobs","440 Terry Ave N, Seattle, WA, United States, Washington","10,000+","more than $10B (USD)","Our mission is to be Earth's most customer-centric company.","","","","","",""
"in-6a98878f7c93aa26","indeed","https://in.indeed.com/viewjob?jk=6a98878f7c93aa26","https://www.amazon.jobs/jobs/3114818/applied-scientist-ii-international-machine-learning?cmpid=DA_INAD200785B","Applied Scientist II, International Machine Learning","Amazon.com","HR, IN","2025-10-17","fulltime","","","","","",False,"","","","","**DESCRIPTION**
---------------

Do you want to join an innovative team of scientists who use machine learning and statistical techniques to create state-of-the-art solutions for providing better value to Amazon’s customers? Do you want to build and deploy advanced ML systems that help optimize millions of transactions every day? Are you excited by the prospect of analyzing and modeling terabytes of data to solve real-world problems? Do you like to own end-to-end business problems/metrics and directly impact the profitability of the company? Do you like to innovate and simplify? If yes, then you may be a great fit to join the Machine Learning team for India Consumer Businesses.  
  
Machine Learning, Big Data and related quantitative sciences have been strategic to Amazon from the early years. Amazon has been a pioneer in areas such as recommendation engines, ecommerce fraud detection and large-scale optimization of fulfillment center operations. As Amazon has rapidly grown and diversified, the opportunity for applying machine learning has exploded. We have a very broad collection of practical problems where machine learning systems can dramatically improve the customer experience, reduce cost, and drive speed and automation. These include product bundle recommendations for millions of products, safeguarding financial transactions across by building the risk models, improving catalog quality via extracting product attribute values from structured/unstructured data for millions of products, enhancing address quality by powering customer suggestions  
  
We are developing state-of-the-art machine learning solutions to accelerate the Amazon India growth story. Amazon India is an exciting place to be at for a machine learning practitioner. We have the eagerness of a fresh startup to absorb machine learning solutions, and the scale of a mature firm to help support their development at the same time. As part of the India Machine Learning team, you will get to work alongside brilliant minds motivated to solve real-world machine learning problems that make a difference to millions of our customers. We encourage thought leadership and blue ocean thinking in ML.  
  
Key job responsibilities  
Use machine learning and analytical techniques to create scalable solutions for business problems  
Analyze and extract relevant information from large amounts of Amazon’s historical business data to help automate and optimize key processes  
Design, develop, evaluate and deploy, innovative and highly scalable ML models  
Work closely with software engineering teams to drive real-time model implementations  
Work closely with business partners to identify problems and propose machine learning solutions  
Establish scalable, efficient, automated processes for large scale data analyses, model development, model validation and model maintenance  
Work proactively with engineering teams and product managers to evangelize new algorithms and drive the implementation of large-scale complex ML models in production  
Leading projects and mentoring other scientists, engineers in the use of ML techniques  
  
About the team  
International Machine Learning Team is responsible for building novel ML solutions that attack India first (and other Emerging Markets across MENA and LatAm) problems and impact the bottom-line and top-line of India business. Learn more about our team from https://www.amazon.science/working-at-amazon/how-rajeev-rastogis-machine-learning-team-in-india-develops-innovations-for-customers-worldwide

**BASIC QUALIFICATIONS**
------------------------

* 3+ years of building models for business application experience
* PhD, or Master's degree and 4+ years of CS, CE, ML or related field experience
* Experience in patents or publications at top-tier peer-reviewed conferences or journals
* Experience programming in Java, C++, Python or related language
* Experience in any of the following areas: algorithms and data structures, parsing, numerical optimization, data mining, parallel and distributed computing, high-performance computing

**PREFERRED QUALIFICATIONS**
----------------------------

* Experience in state-of-the-art deep learning models architecture design and deep learning training and optimization and model pruning
* Experience applying theoretical models in an applied environment

  
Our inclusive culture empowers Amazonians to deliver the best results for our customers. If you have a disability and need a workplace accommodation or adjustment during the application and hiring process, including support for the interview or onboarding process, please visit https://amazon.jobs/content/en/how-we-hire/accommodations for more information. If the country/region you’re applying in isn’t listed, please contact your Recruiting Partner.","Internet And Software","https://in.indeed.com/cmp/Amazon.com","https://d2q79iu7y748jz.cloudfront.net/s/_squarelogo/256x256/3e9d43f5c277de169808abdcaf49ba2c","https://www.amazon.jobs","440 Terry Ave N, Seattle, WA, United States, Washington","10,000+","more than $10B (USD)","Our mission is to be Earth's most customer-centric company.","","","","","",""
"in-4d7f3ed5b096807d","indeed","https://in.indeed.com/viewjob?jk=4d7f3ed5b096807d","https://www.amazon.jobs/jobs/3114818/applied-scientist-ii-international-machine-learning?cmpid=DA_INAD200785B","Applied Scientist II, International Machine Learning","Amazon.com","KA, IN","2025-10-17","fulltime","","","","","",False,"","","","","**DESCRIPTION**
---------------

Do you want to join an innovative team of scientists who use machine learning and statistical techniques to create state-of-the-art solutions for providing better value to Amazon’s customers? Do you want to build and deploy advanced ML systems that help optimize millions of transactions every day? Are you excited by the prospect of analyzing and modeling terabytes of data to solve real-world problems? Do you like to own end-to-end business problems/metrics and directly impact the profitability of the company? Do you like to innovate and simplify? If yes, then you may be a great fit to join the Machine Learning team for India Consumer Businesses.  
  
Machine Learning, Big Data and related quantitative sciences have been strategic to Amazon from the early years. Amazon has been a pioneer in areas such as recommendation engines, ecommerce fraud detection and large-scale optimization of fulfillment center operations. As Amazon has rapidly grown and diversified, the opportunity for applying machine learning has exploded. We have a very broad collection of practical problems where machine learning systems can dramatically improve the customer experience, reduce cost, and drive speed and automation. These include product bundle recommendations for millions of products, safeguarding financial transactions across by building the risk models, improving catalog quality via extracting product attribute values from structured/unstructured data for millions of products, enhancing address quality by powering customer suggestions  
  
We are developing state-of-the-art machine learning solutions to accelerate the Amazon India growth story. Amazon India is an exciting place to be at for a machine learning practitioner. We have the eagerness of a fresh startup to absorb machine learning solutions, and the scale of a mature firm to help support their development at the same time. As part of the India Machine Learning team, you will get to work alongside brilliant minds motivated to solve real-world machine learning problems that make a difference to millions of our customers. We encourage thought leadership and blue ocean thinking in ML.  
  
Key job responsibilities  
Use machine learning and analytical techniques to create scalable solutions for business problems  
Analyze and extract relevant information from large amounts of Amazon’s historical business data to help automate and optimize key processes  
Design, develop, evaluate and deploy, innovative and highly scalable ML models  
Work closely with software engineering teams to drive real-time model implementations  
Work closely with business partners to identify problems and propose machine learning solutions  
Establish scalable, efficient, automated processes for large scale data analyses, model development, model validation and model maintenance  
Work proactively with engineering teams and product managers to evangelize new algorithms and drive the implementation of large-scale complex ML models in production  
Leading projects and mentoring other scientists, engineers in the use of ML techniques  
  
About the team  
International Machine Learning Team is responsible for building novel ML solutions that attack India first (and other Emerging Markets across MENA and LatAm) problems and impact the bottom-line and top-line of India business. Learn more about our team from https://www.amazon.science/working-at-amazon/how-rajeev-rastogis-machine-learning-team-in-india-develops-innovations-for-customers-worldwide

**BASIC QUALIFICATIONS**
------------------------

* 3+ years of building models for business application experience
* PhD, or Master's degree and 4+ years of CS, CE, ML or related field experience
* Experience in patents or publications at top-tier peer-reviewed conferences or journals
* Experience programming in Java, C++, Python or related language
* Experience in any of the following areas: algorithms and data structures, parsing, numerical optimization, data mining, parallel and distributed computing, high-performance computing

**PREFERRED QUALIFICATIONS**
----------------------------

* Experience in state-of-the-art deep learning models architecture design and deep learning training and optimization and model pruning
* Experience applying theoretical models in an applied environment

  
Our inclusive culture empowers Amazonians to deliver the best results for our customers. If you have a disability and need a workplace accommodation or adjustment during the application and hiring process, including support for the interview or onboarding process, please visit https://amazon.jobs/content/en/how-we-hire/accommodations for more information. If the country/region you’re applying in isn’t listed, please contact your Recruiting Partner.","Internet And Software","https://in.indeed.com/cmp/Amazon.com","https://d2q79iu7y748jz.cloudfront.net/s/_squarelogo/256x256/3e9d43f5c277de169808abdcaf49ba2c","https://www.amazon.jobs","440 Terry Ave N, Seattle, WA, United States, Washington","10,000+","more than $10B (USD)","Our mission is to be Earth's most customer-centric company.","","","","","",""
"in-bb8df0e779b1560b","indeed","https://in.indeed.com/viewjob?jk=bb8df0e779b1560b","https://www.amazon.jobs/jobs/3113272/sde-ii--stores-ta?cmpid=DA_INAD200785B","SDE II , Stores TA","Amazon.com","DL, IN","2025-10-17","fulltime","","","","","",False,"","","","","**DESCRIPTION**
---------------

This role is for the AFT Inbound Foundations and Routing team (IBFR) team which is responsible to build core software components/services that orchestrate the movement of inventory within a warehouse and interfacing with sortation and SCOT systems for high fidelity promise and planning decisions. Worldwide, the IBFR team supports 570+ FCs across NA, EU and JP regions.  
With rapid expansion into new geographies, innovations in supply chain, delivery models and customer experience, increasingly complex transportation network, ever expanding selection of products and growing number of shipments worldwide, we have an opportunity to build software that scales the business, leads the industry through innovation and delights millions of customers worldwide. We have challenging problems (both business and technical) that leverages new technologies that support our high volume, low latency and high availability services.  
If you are looking for an opportunity to solve deep technical problems and build innovative solutions in a fast paced environment working with smart, passionate software developers, this might be the role for you. A successful candidate for this position will be able to build new software from the ground up, create pragmatic solutions for complex business problems, enjoy working closely with operations staff in Amazon fulfillment centers around the world.  
  
Key job responsibilities  
3+ years of non-internship professional software development experience  
2+ years of non-internship design or architecture (design patterns, reliability and scaling) of new and existing systems experience  
Experience programming with at least one software programming language

**BASIC QUALIFICATIONS**
------------------------

* 3+ years of non-internship professional software development experience
* 2+ years of non-internship design or architecture (design patterns, reliability and scaling) of new and existing systems experience
* 3+ years of Video Games Industry (supporting title Development, Release, or Live Ops) experience
* Experience programming with at least one software programming language

**PREFERRED QUALIFICATIONS**
----------------------------

* 3+ years of full software development life cycle, including coding standards, code reviews, source control management, build processes, testing, and operations experience
* Bachelor's degree in computer science or equivalent

  
Our inclusive culture empowers Amazonians to deliver the best results for our customers. If you have a disability and need a workplace accommodation or adjustment during the application and hiring process, including support for the interview or onboarding process, please visit https://amazon.jobs/content/en/how-we-hire/accommodations for more information. If the country/region you’re applying in isn’t listed, please contact your Recruiting Partner.","Internet And Software","https://in.indeed.com/cmp/Amazon.com","https://d2q79iu7y748jz.cloudfront.net/s/_squarelogo/256x256/3e9d43f5c277de169808abdcaf49ba2c","https://www.amazon.jobs","440 Terry Ave N, Seattle, WA, United States, Washington","10,000+","more than $10B (USD)","Our mission is to be Earth's most customer-centric company.","","","","","",""
"in-754c455e83522964","indeed","https://in.indeed.com/viewjob?jk=754c455e83522964","https://www.amazon.jobs/jobs/3113272/sde-ii--stores-ta?cmpid=DA_INAD200785B","SDE II , Stores TA","Amazon.com","KA, IN","2025-10-17","fulltime","","","","","",False,"","","","","**DESCRIPTION**
---------------

This role is for the AFT Inbound Foundations and Routing team (IBFR) team which is responsible to build core software components/services that orchestrate the movement of inventory within a warehouse and interfacing with sortation and SCOT systems for high fidelity promise and planning decisions. Worldwide, the IBFR team supports 570+ FCs across NA, EU and JP regions.  
With rapid expansion into new geographies, innovations in supply chain, delivery models and customer experience, increasingly complex transportation network, ever expanding selection of products and growing number of shipments worldwide, we have an opportunity to build software that scales the business, leads the industry through innovation and delights millions of customers worldwide. We have challenging problems (both business and technical) that leverages new technologies that support our high volume, low latency and high availability services.  
If you are looking for an opportunity to solve deep technical problems and build innovative solutions in a fast paced environment working with smart, passionate software developers, this might be the role for you. A successful candidate for this position will be able to build new software from the ground up, create pragmatic solutions for complex business problems, enjoy working closely with operations staff in Amazon fulfillment centers around the world.  
  
Key job responsibilities  
3+ years of non-internship professional software development experience  
2+ years of non-internship design or architecture (design patterns, reliability and scaling) of new and existing systems experience  
Experience programming with at least one software programming language

**BASIC QUALIFICATIONS**
------------------------

* 3+ years of non-internship professional software development experience
* 2+ years of non-internship design or architecture (design patterns, reliability and scaling) of new and existing systems experience
* 3+ years of Video Games Industry (supporting title Development, Release, or Live Ops) experience
* Experience programming with at least one software programming language

**PREFERRED QUALIFICATIONS**
----------------------------

* 3+ years of full software development life cycle, including coding standards, code reviews, source control management, build processes, testing, and operations experience
* Bachelor's degree in computer science or equivalent

  
Our inclusive culture empowers Amazonians to deliver the best results for our customers. If you have a disability and need a workplace accommodation or adjustment during the application and hiring process, including support for the interview or onboarding process, please visit https://amazon.jobs/content/en/how-we-hire/accommodations for more information. If the country/region you’re applying in isn’t listed, please contact your Recruiting Partner.","Internet And Software","https://in.indeed.com/cmp/Amazon.com","https://d2q79iu7y748jz.cloudfront.net/s/_squarelogo/256x256/3e9d43f5c277de169808abdcaf49ba2c","https://www.amazon.jobs","440 Terry Ave N, Seattle, WA, United States, Washington","10,000+","more than $10B (USD)","Our mission is to be Earth's most customer-centric company.","","","","","",""
"in-05ca48ad287d6500","indeed","https://in.indeed.com/viewjob?jk=05ca48ad287d6500","https://www.amazon.jobs/jobs/3113272/sde-ii--stores-ta?cmpid=DA_INAD200785B","SDE II , Stores TA","Amazon.com","KA, IN","2025-10-17","fulltime","","","","","",False,"","","","","**DESCRIPTION**
---------------

This role is for the AFT Inbound Foundations and Routing team (IBFR) team which is responsible to build core software components/services that orchestrate the movement of inventory within a warehouse and interfacing with sortation and SCOT systems for high fidelity promise and planning decisions. Worldwide, the IBFR team supports 570+ FCs across NA, EU and JP regions.  
With rapid expansion into new geographies, innovations in supply chain, delivery models and customer experience, increasingly complex transportation network, ever expanding selection of products and growing number of shipments worldwide, we have an opportunity to build software that scales the business, leads the industry through innovation and delights millions of customers worldwide. We have challenging problems (both business and technical) that leverages new technologies that support our high volume, low latency and high availability services.  
If you are looking for an opportunity to solve deep technical problems and build innovative solutions in a fast paced environment working with smart, passionate software developers, this might be the role for you. A successful candidate for this position will be able to build new software from the ground up, create pragmatic solutions for complex business problems, enjoy working closely with operations staff in Amazon fulfillment centers around the world.  
  
Key job responsibilities  
3+ years of non-internship professional software development experience  
2+ years of non-internship design or architecture (design patterns, reliability and scaling) of new and existing systems experience  
Experience programming with at least one software programming language

**BASIC QUALIFICATIONS**
------------------------

* 3+ years of non-internship professional software development experience
* 2+ years of non-internship design or architecture (design patterns, reliability and scaling) of new and existing systems experience
* 3+ years of Video Games Industry (supporting title Development, Release, or Live Ops) experience
* Experience programming with at least one software programming language

**PREFERRED QUALIFICATIONS**
----------------------------

* 3+ years of full software development life cycle, including coding standards, code reviews, source control management, build processes, testing, and operations experience
* Bachelor's degree in computer science or equivalent

  
Our inclusive culture empowers Amazonians to deliver the best results for our customers. If you have a disability and need a workplace accommodation or adjustment during the application and hiring process, including support for the interview or onboarding process, please visit https://amazon.jobs/content/en/how-we-hire/accommodations for more information. If the country/region you’re applying in isn’t listed, please contact your Recruiting Partner.","Internet And Software","https://in.indeed.com/cmp/Amazon.com","https://d2q79iu7y748jz.cloudfront.net/s/_squarelogo/256x256/3e9d43f5c277de169808abdcaf49ba2c","https://www.amazon.jobs","440 Terry Ave N, Seattle, WA, United States, Washington","10,000+","more than $10B (USD)","Our mission is to be Earth's most customer-centric company.","","","","","",""
"in-ec61b8d402629833","indeed","https://in.indeed.com/viewjob?jk=ec61b8d402629833","https://www.amazon.jobs/jobs/3113272/sde-ii--stores-ta?cmpid=DA_INAD200785B","SDE II , Stores TA","Amazon.com","TS, IN","2025-10-17","fulltime","","","","","",False,"","","","","**DESCRIPTION**
---------------

This role is for the AFT Inbound Foundations and Routing team (IBFR) team which is responsible to build core software components/services that orchestrate the movement of inventory within a warehouse and interfacing with sortation and SCOT systems for high fidelity promise and planning decisions. Worldwide, the IBFR team supports 570+ FCs across NA, EU and JP regions.  
With rapid expansion into new geographies, innovations in supply chain, delivery models and customer experience, increasingly complex transportation network, ever expanding selection of products and growing number of shipments worldwide, we have an opportunity to build software that scales the business, leads the industry through innovation and delights millions of customers worldwide. We have challenging problems (both business and technical) that leverages new technologies that support our high volume, low latency and high availability services.  
If you are looking for an opportunity to solve deep technical problems and build innovative solutions in a fast paced environment working with smart, passionate software developers, this might be the role for you. A successful candidate for this position will be able to build new software from the ground up, create pragmatic solutions for complex business problems, enjoy working closely with operations staff in Amazon fulfillment centers around the world.  
  
Key job responsibilities  
3+ years of non-internship professional software development experience  
2+ years of non-internship design or architecture (design patterns, reliability and scaling) of new and existing systems experience  
Experience programming with at least one software programming language

**BASIC QUALIFICATIONS**
------------------------

* 3+ years of non-internship professional software development experience
* 2+ years of non-internship design or architecture (design patterns, reliability and scaling) of new and existing systems experience
* 3+ years of Video Games Industry (supporting title Development, Release, or Live Ops) experience
* Experience programming with at least one software programming language

**PREFERRED QUALIFICATIONS**
----------------------------

* 3+ years of full software development life cycle, including coding standards, code reviews, source control management, build processes, testing, and operations experience
* Bachelor's degree in computer science or equivalent

  
Our inclusive culture empowers Amazonians to deliver the best results for our customers. If you have a disability and need a workplace accommodation or adjustment during the application and hiring process, including support for the interview or onboarding process, please visit https://amazon.jobs/content/en/how-we-hire/accommodations for more information. If the country/region you’re applying in isn’t listed, please contact your Recruiting Partner.","Internet And Software","https://in.indeed.com/cmp/Amazon.com","https://d2q79iu7y748jz.cloudfront.net/s/_squarelogo/256x256/3e9d43f5c277de169808abdcaf49ba2c","https://www.amazon.jobs","440 Terry Ave N, Seattle, WA, United States, Washington","10,000+","more than $10B (USD)","Our mission is to be Earth's most customer-centric company.","","","","","",""
"in-5236cc299e1c39f4","indeed","https://in.indeed.com/viewjob?jk=5236cc299e1c39f4","https://www.amazon.jobs/jobs/3102822/applied-scientist-ii?cmpid=DA_INAD200785B","Applied Scientist II","Amazon.com","TS, IN","2025-09-30","fulltime","","","","","",False,"","","","","**DESCRIPTION**
---------------

If you have ever bought or sold anything on Amazon, you have touched Amazon Marketplace. Amazon’s Marketplace business is one of the largest in the world. We are now in 23 countries. We are growing fast, with customers in many more countries. Amazon’s platform is the engine that powers Amazon’s Marketplace businesses, and Sellers rely on this platform and our support to start selling on Amazon and to grow their business. Amazon Marketplace enables millions of Sellers worldwide to list hundreds of millions of products and manage orders for inventory across dozens of different categories and languages. While working with millions of Sellers worldwide, we constantly strive to improve the selection for Customers and the capabilities of our platform for Sellers.  
  
The Seller Fulfillment Services (SFS) team is looking for a motivated and innovative Applied Scientist with strong analytical skills and practical experience to join our science team. As a key member of the SFS science team, you will provide expertise that helps accelerate the business. You will build science solutions that will help us to provide our customers with the largest selection of merchants at the lowest, and the most reliable delivery service regardless of the seller. You will research, design and improve on the models that will impact Amazon’s customer directly. You will be working in a highly collaborative environment partnering with various science, product management, engineering, operations, finance, business intelligence and analytics teams to develop science models to solve business problems. You will need to understand the business requirements and translate them into complex analytical outputs. You will design tests to explain performance of the models from impact on customer and cost perspective. You will create ML models to capture features impacting performance. You should be comfortable building prototypes, testing and improving them given the feedback from the real time data. You should be able to present your model and findings to a various range of stakeholders.  
  
An ideal candidate will be an expert in the areas of machine learning, operations research, and statistics. With expertise in applying theoretical models in an applied environment relying heavily on the latest advances in machine learning, optimization, stochastic modeling, and engineering. The candidate will be expected to work on numerous aspects, such as feature engineering, modeling, probabilistic modeling, hyper-parameter tuning, scalable inference methods and latent variable models. Challenges will involve dealing with very large data sets and requirements on throughput.  
  
Key job responsibilities  

* Design, implement, test, deploy, and maintain innovative science solutions to accelerate our business.

  

* Create experiments and prototype implementations of new learning algorithms and prediction techniques

  

* Collaborate with scientists, engineers, product managers, and stakeholders to design and implement software solutions for science problems

  

* Use best practices to ensure a high standard of quality for all of the team deliverables

**BASIC QUALIFICATIONS**
------------------------

* Master's degree in engineering, technology, computer science, machine learning, robotics, operations research, statistics, mathematics or equivalent quantitative field
* 3+ years of building machine learning models or developing algorithms for business application experience
* 3+ years of solving business problems through machine learning, data mining and statistical algorithms experience
* Experience in any of the following areas: algorithms and data structures, parsing, numerical optimization, data mining, parallel and distributed computing, high-performance computing
* Experience in patents or publications at top-tier peer-reviewed conferences or journals
* Experience programming in Java, C++, Python or related language
* Experience in professional software development
* Experience implementing algorithms using toolkits and self-developed code

**PREFERRED QUALIFICATIONS**
----------------------------

* PhD in engineering, technology, computer science, machine learning, robotics, operations research, statistics, mathematics or equivalent quantitative field
* 5+ years of building machine learning models or developing algorithms for business application experience
* Knowledge of architectural concepts and algorithms, schedule tradeoffs and new opportunities with technical team members

  
Our inclusive culture empowers Amazonians to deliver the best results for our customers. If you have a disability and need a workplace accommodation or adjustment during the application and hiring process, including support for the interview or onboarding process, please visit https://amazon.jobs/content/en/how-we-hire/accommodations for more information. If the country/region you’re applying in isn’t listed, please contact your Recruiting Partner.","Internet And Software","https://in.indeed.com/cmp/Amazon.com","https://d2q79iu7y748jz.cloudfront.net/s/_squarelogo/256x256/3e9d43f5c277de169808abdcaf49ba2c","https://www.amazon.jobs","440 Terry Ave N, Seattle, WA, United States, Washington","10,000+","more than $10B (USD)","Our mission is to be Earth's most customer-centric company.","","","","","",""
"in-dc3500a8cb6679ee","indeed","https://in.indeed.com/viewjob?jk=dc3500a8cb6679ee","https://www.amazon.jobs/jobs/3099245/software-dev-engineer-i-amazon-university-talent-acquisition?cmpid=DA_INAD200785B","Software Dev Engineer I, Amazon University Talent Acquisition","Amazon.com","DL, IN","2025-09-30","fulltime","","","","","",False,"","","","","**DESCRIPTION**
---------------

At Amazon, we hire the best minds in technology to innovate and build on behalf of our customers. The focus we have on our customers is why we are one of the world’s most beloved brands – customer obsession is part of our company DNA. Our Software Development Engineers (SDEs) use cutting-edge technology to solve complex problems and get to see the impact of their work first-hand. The challenges SDEs solve for at Amazon are big and influence millions of customers, sellers, and products around the world. We are looking for individuals who are passionate about creating new products, features, and services from scratch while managing ambiguity and the pace of a company where development cycles are measured in weeks, not years. If this sounds interesting to you, apply and come chart your own path at Amazon.  
Applications are reviewed on a rolling basis. For an update on your status, or to confirm your application was submitted successfully, please login to your candidate portal. NOTE: Amazon works with a high volume of applicants, so we appreciate your patience as we review applications  
  
Key job responsibilities  

* Collaborate with experienced cross-disciplinary Amazonians to conceive, design, and bring innovative products and services to market.
* Design and build innovative technologies in a large distributed computing environment and help lead fundamental changes in the industry.
* Create solutions to run predictions on distributed systems with exposure to innovative technologies at incredible scale and speed.
* Build distributed storage, index, and query systems that are scalable, fault-tolerant, low cost, and easy to manage/use.
* Design and code the right solutions starting with broadly defined problems.
* Work in an agile environment to deliver high-quality software.

**BASIC QUALIFICATIONS**
------------------------

* Bachelor's degree or above in computer science, computer engineering, or related field
* Knowledge of Computer Science fundamentals such as object-oriented design, algorithm design, data structures, problem solving, and complexity analysis.
* Knowledge of programming languages such as C/C++, Python, Java or Perl

**PREFERRED QUALIFICATIONS**
----------------------------

* Previous technical internship(s).
* Experience with distributed, multi-tiered systems, algorithms, and relational databases.
* Experience in optimization mathematics such as linear programming and nonlinear optimization.
* Effectively articulate technical challenges and solutions.
* Adept at handling ambiguous or undefined problems as well as ability to think abstractly.

  
Our inclusive culture empowers Amazonians to deliver the best results for our customers. If you have a disability and need a workplace accommodation or adjustment during the application and hiring process, including support for the interview or onboarding process, please visit https://amazon.jobs/content/en/how-we-hire/accommodations for more information. If the country/region you’re applying in isn’t listed, please contact your Recruiting Partner.","Internet And Software","https://in.indeed.com/cmp/Amazon.com","https://d2q79iu7y748jz.cloudfront.net/s/_squarelogo/256x256/3e9d43f5c277de169808abdcaf49ba2c","https://www.amazon.jobs","440 Terry Ave N, Seattle, WA, United States, Washington","10,000+","more than $10B (USD)","Our mission is to be Earth's most customer-centric company.","","","","","",""
